土地位置建物門牌,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,緯度,經度,村里,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age
臺北市大同區雙連街３９巷７號,12142000,196632,0,0,63000,大同區,房地(土地+建物),25.05895901,121.519303,雙連里,17.83,商,NA,NA,1130205,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,570813,61.75,4,2,1,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLTLKHJGFBA87EA,58.63,0,3.12,無,NA,2024/2/5,656,16.69944178,15.02135069,18.11542602,0.90805822,36.56794183,0,0,0,0,0,1,0,0,0,0,56,64,0,7,2,2,0,8,0,56,"c(302393.859584788, 2772408.56435881)",臺北捷運雙連站_R12,183.5443947,1317.76885,1272.145126,56
臺北市大安區仁愛路四段４８巷２號,3800000,NA,48.35,3800000,63000,大安區,車位,25.03744199,121.547016,德安里,1.72,住,NA,NA,1130105,土地2建物1車位1,一層,十四層,其他,住家用,鋼筋混凝土造,930120,48.36,0,0,0,無,有,坡道平面,僅車位交易；,RPUNMLRKJHJGFFA18DA,0,0,0,有,143,2024/1/5,658,17.99164387,14.92420154,21.79549102,0,71.81173361,0,0,0,0,0,0,0,0,0,1,38,185,0,10,1,1,0,0,0,38,"c(305199.58580935, 2770036.23569181)",臺北捷運忠孝敦化站_BL16,635.0005985,3350.79877,3235.331501,20
臺北市大安區仁愛路四段５０之２９號,23885000,468977,0,0,63000,大安區,房地(土地+建物),25.03760062,121.5473785,德安里,8.19,住,NA,NA,1130126,土地4建物1車位0,五層，陽臺,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,600420,50.93,1,1,1,有,有,NA,陽台外推；,RPSNMLQLJHJGFFA97DA,50.93,0,0,有,NA,2024/1/26,659,13.14440508,11.21498659,14.31775351,0,62.49544408,0,0,0,0,0,0,0,0,0,1,40,184,0,9,1,2,0,0,0,40,"c(305236.097243568, 2770053.95403404)",臺北捷運忠孝敦化站_BL16,596.116001,3369.245639,3263.573329,53
臺北市大安區仁愛路四段６２號,18680000,333036,0,0,63000,大安區,房地(土地+建物),25.03760598,121.547648,德安里,5.49,住,NA,NA,1130122,土地2建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,661212,56.09,2,1,1,有,有,NA,陽台外推；其他增建；,RPQNMLQKKHJGFFA77DA,43.39,0,3.1,有,482,2024/1/22,660,12.88227673,9.368250518,14.57001463,0.82193916,29.13346142,1,0,0,0,0,0,0,0,0,1,39,186,0,9,1,2,0,0,0,39,"c(305263.296943606, 2770054.65824095)",臺北捷運忠孝敦化站_BL16,576.0494145,3343.891355,3288.948352,47
臺北市大安區仁愛路四段６４號,17000000,361702,0,0,63000,大安區,房地(土地+建物),25.03746802,121.547639,德安里,4.52,住,NA,NA,1130123,土地2建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,661212,47,3,2,2,有,有,NA,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLLMJHJGFFA67DA,39.25,0,0,有,NA,2024/1/23,661,8.923620595,7.780389219,9.917306547,9.696750836,33.20061448,1,0,0,0,0,0,0,0,0,1,37,184,0,9,1,2,0,0,0,37,"c(305262.445258989, 2770039.37263958)",臺北捷運忠孝敦化站_BL16,587.526113,3350.638678,3293.302998,47
臺北市大安區信義路三段１３４巷１６號,25880000,275173,0,0,63000,大安區,房地(土地+建物),25.031828,121.53932,龍圖里,38.46,住,NA,NA,1130125,土地1建物1車位0,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,610908,94.05,2,2,2,有,有,NA,陽台外推；,RPRNMLNLKHJGFFA67DA,90.66,0,3.39,有,403,2024/1/25,663,11.60022503,10.29420423,12.44546596,2.707179339,50.60160697,0,0,0,0,0,2,1,0,0,0,22,59,0,4,0,1,0,0,1,22,"c(304425.448864634, 2769411.28347032)",臺北捷運大安森林公園站_R06,320.700893,2949.492248,2856.480497,52
臺北市大安區信義路二段２０６號,115300000,521196,51.76,6000000,63000,大安區,房地(土地+建物)+車位,25.03341,121.530579,福住里,16.6,商,NA,NA,1130119,土地2建物1車位2,八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1070305,261.47,2,2,2,有,有,坡道平面,NA,RPTNMLTLJHJGFFA38DA,111.56,3.87,19.21,有,183,2024/1/19,664,21.18115719,17.54732623,24.73661585,0,38.01697794,0,0,0,0,0,1,1,0,0,0,28,64,0,9,0,1,0,3,0,28,"c(303542.641464939, 2769583.02937488)",臺北捷運大安森林公園站_R06,611.4737823,2166.896186,2092.113056,6
臺北市大安區信義路二段６６號,86900000,559891,60.21,4575000,63000,大安區,房地(土地+建物)+車位,25.03433208,121.5261752,光明里,16.6,商,NA,NA,1130112,土地2建物1車位1,十五層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1080903,189.69,0,0,0,無,有,坡道平面,NA,RPRNMLMLJHJGFFA47DA,89.04,4.03,6.43,有,NA,2024/1/12,665,16.64394314,12.62572544,21.58254515,0,48.29843291,0,0,0,0,0,1,1,0,0,0,25,46,0,7,0,4,0,0,0,25,"c(303097.831604064, 2769683.4289155)",臺北捷運東門站_O06_R07,214.5488419,1802.846605,1744.391274,5
臺北市大安區信義路四段２０８號,33430000,263997,0,0,63000,大安區,房地(土地+建物),25.03303001,121.551839,義安里,12.85,商,NA,NA,1130102,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,771013,126.63,3,2,0,有,有,NA,陽台外推；其他增建；,RPQNMLLKJHJGFFA17DA,95.69,0,9.94,有,NA,2024/1/2,667,18.8699218,15.30818852,23.631004,0,54.92327325,0,1,0,0,0,1,1,0,0,0,38,98,0,20,1,3,0,2,0,38,"c(305688.281228915, 2769549.5148268)",臺北捷運信義安和站_R04,3.127370194,3210.862593,3873.063341,36
臺北市大安區信義路四段２１０號,51250000,263971,0,0,63000,大安區,房地(土地+建物),25.03302498,121.551895,義安里,19.71,商,NA,NA,1130102,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,771013,194.15,5,0,2,有,有,NA,陽台外推；其他增建；,RPSNMLLKJHJGFFA37DA,146.24,0.31,17.6,有,NA,2024/1/2,668,18.86887678,15.30660824,23.63036168,0,54.92992416,0,1,0,0,0,1,1,0,0,0,36,98,0,20,1,3,0,2,0,36,"c(305693.933899716, 2769548.98080052)",臺北捷運信義安和站_R04,8.73577235,3206.4876,3878.428119,36
臺北市大安區信義路四段３０巷８弄１３號,17780000,306816,0,0,63000,大安區,房地(土地+建物),25.032777,121.54403,住安里,12.8,商,NA,NA,1130116,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740508,57.95,2,2,2,有,無,NA,陽台外推；其他增建；,RPQOMLTLJHJGFFA18DA,42,0,15.95,無,434,2024/1/16,670,16.93566466,15.49487365,18.22002972,0,48.42165659,0,0,0,0,0,2,0,0,0,0,26,97,0,7,1,1,0,1,1,26,"c(304900.340957671, 2769518.3012535)",臺北捷運大安站_BR09_R05,176.5048327,3291.798948,3189.046062,39
臺北市大安區信義路四段９６號,15250000,342774,0,0,63000,大安區,房地(土地+建物),25.03304602,121.547873,住安里,3.03,商,NA,NA,1130116,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,781012,44.49,1,1,1,有,有,NA,陽台外推；,RPRNMLTKKHJGFFA18DA,26.42,2.51,6.39,有,354,2024/1/16,672,16.88195011,15.44950433,18.09214148,0,49.60216095,0,0,0,0,0,1,0,0,0,0,35,106,0,13,2,1,0,2,0,35,"c(305288.04309423, 2769549.66281449)",臺北捷運信義安和站_R04,397.3089099,3549.065602,3512.800187,35
臺北市大安區光復南路２０２號,5100000,85570,0,0,63000,大安區,房地(土地+建物),25.04194999,121.55749,華聲里,7.96,商,NA,NA,1130103,土地7建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,660718,59.6,2,2,2,有,有,NA,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLSKJHJGFFA87DA,46.29,0,5.82,有,NA,2024/1/3,673,15.6368456,13.54393983,17.56675436,10.75366314,58.34588921,0,0,0,0,0,0,0,0,0,0,40,116,0,5,0,1,0,1,0,40,"c(306254.488662519, 2770539.87919496)",臺北捷運國父紀念館站_BL17,99.80815614,2242.936548,4136.153577,47
臺北市大安區光復南路２７８號,48000000,306611,0,0,63000,大安區,房地(土地+建物),25.03971399,121.557041,正聲里,33.97,住,NA,NA,1130131,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,720114,156.55,4,2,2,有,有,NA,NA,RPSNMLLMJHJGFFA57DA,125.93,0,8.66,有,NA,2024/1/31,674,21.58125595,18.08639209,26.09913001,0,55.47313994,1,0,0,0,0,0,0,0,0,0,46,141,0,14,0,1,0,0,0,46,"c(306210.19796584, 2770292.02050157)",臺北捷運國父紀念館站_BL17,179.2064122,2383.763027,4137.017543,41
臺北市大安區和平東路一段１４１巷９號,44650000,311736,0,0,63000,大安區,房地(土地+建物),25.02785599,121.530638,龍安里,29.54,住,NA,NA,1130110,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,620904,143.23,2,2,2,有,無,NA,其他增建；,RPQOMLKKJHJGFFA17DA,109.06,0,22.12,有,NA,2024/1/10,675,16.34586761,12.85970943,18.3,0,72.30574272,0,0,0,0,1,0,0,0,0,0,27,50,0,5,1,2,0,1,0,27,"c(303551.007057121, 2768967.86018599)",臺北捷運古亭站_G09_O05,784.6140538,2648.61687,2591.389853,51
臺北市大安區和平東路一段１７７號,23990000,325024,0,0,63000,大安區,房地(土地+建物),25.02651702,121.532223,龍安里,4.42,商,NA,NA,1130113,土地2建物1車位0,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,670310,73.81,2,1,1,有,有,NA,含裝潢費；陽台外推；,RPXNMLOLJHJGFFA28DA,54.65,0,6,有,402,2024/1/13,676,18.62752052,14.47734463,22.93301318,0,32.49623969,0,0,0,0,1,0,1,0,0,0,24,51,0,6,1,1,0,1,0,24,"c(303711.549950822, 2768820.17678121)",臺北捷運台電大樓站_G08,787.8874728,2861.97632,2802.62172,46
臺北市大安區和平東路一段５９號,33000000,309627,0,0,63000,大安區,房地(土地+建物),25.02714901,121.524533,錦華里,7.88,商,NA,NA,1130109,土地2建物1車位0,九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,790307,106.58,3,2,2,有,有,NA,陽台外推；,RPTNMLPKJHJGFFA87DA,77.42,3.5,7.79,有,NA,2024/1/9,677,18.67380519,17.51004274,20.78503915,3.066727075,40.57434293,0,0,0,0,1,0,0,0,0,0,21,71,0,3,0,2,0,4,1,21,"c(302935.197920728, 2768887.15214109)",臺北捷運古亭站_G09_O05,221.3689301,2426.018523,2397.28914,34
臺北市大安區和平東路三段１巷７２弄１０號,25600000,250147,0,0,63000,大安區,房地(土地+建物),25.02776198,121.546384,群英里,19.94,住,NA,NA,1130113,土地1建物1車位0,二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,740522,102.34,3,2,1,有,有,NA,其他增建；,RPUNMLMLKHJGFFA87DA,74.7,1.56,7.07,有,NA,2024/1/13,678,18.50576566,15.46653278,22.52818923,0,32.67163313,1,0,0,0,1,2,0,0,0,1,40,78,0,11,1,1,0,2,3,40,"c(305140.13625814, 2768963.76667602)",臺北捷運科技大樓站_BR08,330.6343954,3791.260437,3696.582176,39
臺北市大安區和平東路三段２１２巷２號,60000000,264504,0,3200000,63000,大安區,房地(土地+建物)+車位,25.02253499,121.553953,芳和里,39.85,住,NA,NA,1130104,土地2建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890626,226.85,5,2,2,有,有,坡道平面,陽台外推；,RPSNMLPKKHJGFFA87DA,128.66,4.14,18.18,有,296,2024/1/4,680,15.82260968,12.94642026,17.49033052,0,62.98245655,1,0,0,0,0,0,1,0,0,0,35,60,0,15,1,1,4,0,2,39,"c(305906.372711275, 2768387.89876947)",臺北捷運六張犁站_BR07,171.2646721,3838.918394,4655.060018,24
臺北市大安區和平東路三段２９８號,12190075,190262,0,0,63000,大安區,房地(土地+建物),25.020595,121.556248,黎孝里,17.25,住,NA,NA,1130109,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,620702,64.07,2,1,1,有,無,NA,NA,RPTNMLPKJHJGFFA97EA,64.07,0,0,無,NA,2024/1/9,681,17.96669041,16.84534208,20.29306652,1.471193439,41.61025591,1,0,0,0,0,0,1,0,0,0,30,40,0,12,1,1,4,0,0,34,"c(306138.882090232, 2768173.96384931)",臺北捷運麟光站_BR06,343.6799159,3869.335891,4969.335096,51
臺北市大安區和平東路三段３００號,12190075,190262,0,0,63000,大安區,房地(土地+建物),25.02056201,121.556286,黎孝里,17.25,住,NA,NA,1130109,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,620702,64.07,2,1,1,有,無,NA,NA,RPUNMLPKJHJGFFA08EA,64.07,0,0,無,NA,2024/1/9,682,17.96544077,16.84329006,20.29218759,1.470364545,41.6138532,1,0,0,0,0,0,1,0,0,0,29,40,0,12,1,1,4,0,0,33,"c(306142.729264161, 2768170.32623076)",臺北捷運麟光站_BR06,338.3902082,3870.134532,4974.595695,51
臺北市大安區和平東路二段１０７巷１８號,16800000,348114,0,0,63000,大安區,房地(土地+建物)+車位,25.02642,121.54031,龍生里,6.69,住,NA,NA,1130103,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,980715,48.26,1,1,1,有,有,塔式車位,NA,RPPNMLTLKHJGFFA08DA,17.68,2.96,2.34,有,NA,2024/1/3,684,15.64817807,13.59776061,17.6665824,8.745150588,53.40160264,0,0,0,0,1,0,0,0,0,0,34,57,0,11,0,0,0,1,3,34,"c(304527.745203808, 2768812.66189136)",臺北捷運科技大樓站_BR08,341.0611479,3409.882638,3328.837859,15
臺北市大安區和平東路二段１０７巷２３弄１７號,27200000,295075,0,0,63000,大安區,房地(土地+建物),25.026212,121.541635,龍生里,35.75,住,NA,NA,1130104,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,601102,92.18,4,2,2,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLPKKHJGFFA77EA,92.18,0,0,無,260,2024/1/4,685,16.14417201,13.46418319,17.54886109,0,61.88117388,0,0,0,0,1,2,0,0,0,0,36,65,0,13,0,1,0,1,3,36,"c(304661.559210281, 2768790.15715656)",臺北捷運科技大樓站_BR08,205.8179292,3523.827898,3440.570877,53
臺北市大安區和平東路二段９６巷２０弄５號,9418479,62694,25.01,0,63000,大安區,房地(土地+建物)+車位,25.02227699,121.539932,龍淵里,20.85,住,NA,NA,1130104,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,800104,150.23,2,2,1,有,有,坡道機械,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLRJKHJGFFA77EA,86.73,37.67,7.87,有,NA,2024/1/4,688,16.15624376,13.46586191,17.56665377,0,61.96878994,0,0,0,0,0,0,0,0,0,0,19,29,0,4,0,1,0,0,0,19,"c(304491.423880966, 2768353.60810569)",臺北捷運科技大樓站_BR08,566.3059563,3714.215351,3643.36679,33
臺北市大安區四維路１９２巷４號,21340000,244460.5,0,0,63000,大安區,房地(土地+建物),25.02719612,121.5477207,群賢里,21.95,住,NA,NA,1130123,土地4建物2車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,580815,85.57,2,1,1,有,有,NA,NA,RPSNMLPLJHJGFFA87DA,63.69,0,2.3,有,NA,2024/1/23,690,8.885973646,7.810203006,9.871216726,10.34877721,32.02109699,1,0,0,0,1,0,0,0,0,1,44,66,0,12,0,1,0,2,0,44,"c(305275.294515216, 2768901.63359946)",臺北捷運科技大樓站_BR08,426.7712759,3928.22117,3842.361297,55
臺北市大安區四維路７６巷７號,55800000,288611,0,0,63000,大安區,房地(土地+建物)+車位,25.03434098,121.547575,德安里,31.28,住,NA,NA,1130107,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840915,193.34,3,2,2,有,有,坡道平面,其他增建；,RPUOMLNLJHJGFFA97DA,100.45,1.85,11.38,有,NA,2024/1/7,692,17.53350029,17.19360433,18.0197206,0,65.33576426,0,0,0,0,0,1,0,0,0,0,36,133,0,12,2,1,0,1,0,36,"c(305257.392408132, 2769692.97840582)",臺北捷運信義安和站_R04,451.0188303,3505.40898,3421.841074,29
臺北市大安區大安路一段１１７號,68880000,335231,0,0,63000,大安區,房地(土地+建物),25.03948998,121.546168,仁愛里,34.38,都市：其他:第四種住宅區。,NA,NA,1130112,土地2建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,660618,205.47,5,2,2,有,無,NA,陽台外推；其他增建；,RPQOMLMLJHJGFFA47DA,172.01,0,33.46,有,NA,2024/1/12,693,16.60548189,12.77875183,20.92143961,0,49.12106677,0,0,0,0,0,0,0,0,0,5,43,212,0,15,1,2,0,0,0,43,"c(305113.097207824, 2770262.73735846)",臺北捷運忠孝敦化站_BL16,592.6217293,3199.879646,3081.130459,47
臺北市大安區大安路一段１６９巷１２號,60000000,322390,0,0,63000,大安區,房地(土地+建物),25.03670698,121.546966,德安里,33.18,住,NA,NA,1130112,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,660118,186.11,4,2,2,有,有,NA,NA,RPRNMLKLKHJGFFA47EA,145.13,0,24.97,有,NA,2024/1/12,694,16.63254203,12.81368092,21.03617988,0,48.8998195,0,0,0,0,0,0,0,0,0,1,35,147,0,11,1,1,0,0,0,35,"c(305194.873543993, 2769954.80158337)",臺北捷運大安站_BR09_R05,598.4771304,3374.094489,3260.060763,47
臺北市大安區大安路一段１６９巷８號,50880000,290759,0,0,63000,大安區,房地(土地+建物),25.03671,121.546718,德安里,30.81,住,NA,NA,1130117,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,660118,174.99,4,2,2,有,有,NA,NA,RPTOMLQLKHJGFFA28DA,138.88,0,20.1,有,NA,2024/1/17,695,20.83661572,17.43058598,24.36321359,0,33.67130044,0,0,0,0,0,0,0,0,0,1,35,138,0,11,1,1,0,0,0,35,"c(305169.843710917, 2769955.03472153)",臺北捷運大安站_BR09_R05,579.5299594,3350.589655,3236.722255,47
臺北市大安區大安路一段１７０號,21000000,99512,39.61,0,63000,大安區,房地(土地+建物)+車位,25.036666,121.545894,德安里,34.31,住,NA,NA,1130122,土地1建物1車位1,四層，陽臺,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,611019,211.03,4,1,3,有,有,坡道平面,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLRKKHJGFFA97DA,211.03,0,0,有,NA,2024/1/22,696,12.89898269,9.381698615,14.58284038,0.816048719,28.98908452,0,0,0,0,0,0,0,0,0,1,33,131,0,10,1,1,0,0,0,33,"c(305086.708583046, 2769949.82493114)",臺北捷運大安站_BR09_R05,515.9295845,3274.852838,3161.671163,52
臺北市大安區安和路一段２１巷１５號,50000000,281595,0,0,63000,大安區,房地(土地+建物),25.03953701,121.551054,建倫里,38,住,NA,NA,1130121,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,680911,177.56,3,2,2,有,無,NA,陽台外推；其他增建；,RPSNMLOLJHJGFFA77DA,155.23,0,22.33,有,NA,2024/1/21,698,15.03053355,14.33693315,16.42245829,8.691706602,39.34647515,2,0,0,0,0,0,0,0,0,2,65,228,0,13,0,1,0,0,0,65,"c(305606.132014908, 2770269.94404665)",臺北捷運忠孝敦化站_BL16,202.0027641,2945.091701,3554.006815,45
臺北市大安區安和路二段２０９巷８號,47500000,280195,50.45,5000000,63000,大安區,房地(土地+建物)+車位,25.02625018,121.5506423,全安里,55.4,住,NA,NA,1130105,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,870224,202.13,2,2,2,有,無,升降平面,NA,RPRNMLLKJHJGFFA27DA,106.15,0,13.77,有,NA,2024/1/5,699,17.81291832,14.43900777,22.02272989,0,69.73034255,1,1,0,0,0,0,0,0,0,1,40,61,0,11,0,1,1,0,2,41,"c(305570.570230004, 2768798.05173591)",臺北捷運六張犁站_BR07,358.9019246,3771.454542,4143.177698,26
臺北市大安區安居街８４巷１４號,19000000,200485,0,0,63000,大安區,房地(土地+建物),25.01977202,121.552462,黎元里,32.47,住,NA,NA,1130102,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660318,94.77,3,2,1,有,無,NA,其他增建；,RPWNMLKKJHJGFFA67DA,80.78,0,13.99,無,163,2024/1/2,702,18.4433902,14.73080196,23.40734543,0,54.18726663,0,0,0,0,0,0,1,0,0,0,28,40,0,13,1,1,3,0,0,31,"c(305757.144982435, 2768081.24273756)",臺北捷運六張犁站_BR07,437.9501055,4171.309715,4729.442442,47
臺北市大安區安東街４０巷１９號,10850000,267571,0,0,63000,大安區,房地(土地+建物),25.044189,121.541387,誠安里,6.8,住,NA,NA,1130108,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,750123,40.55,2,2,1,有,有,NA,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLSKJHJGFFA97DA,30.77,0,3.6,有,522,2024/1/8,703,18.68141844,16.76655711,20.69511204,0,50.63219552,0,0,0,0,1,0,2,0,0,5,39,92,0,16,1,2,1,1,0,40,"c(304628.566281136, 2770781.28933256)",臺北捷運忠孝新生站_BL14_O07,865.2091088,2617.39406,2492.415095,38
臺北市大安區延吉街１３７巷７弄５號,2900000,106578,0,0,63000,大安區,房地(土地+建物),25.042311,121.554843,華聲里,5.51,住,NA,NA,1130110,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,710227,27.21,3,1,1,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLOLIIIGFFA57EA,17.88,3.28,1.8,有,NA,2024/1/10,707,16.21070827,13.54507747,18.0506049,0,77.0392679,2,0,0,0,0,0,0,0,0,1,61,166,0,10,0,1,0,2,0,61,"c(305987.218733332, 2770578.76908353)",臺北捷運忠孝復興站_BL15_BR10,206.980258,2481.510508,3866.073171,42
臺北市大安區延吉街１６２號,33080000,258397,0,0,63000,大安區,房地(土地+建物),25.03921502,121.554947,車層里,24.4,住,NA,NA,1130127,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,690205,128.02,4,2,2,有,有,NA,陽台外推；,RPOOMLQKKHJGFFA67DA,87.37,0,13.99,有,353,2024/1/27,708,13.77882542,13.38880408,14.30659124,0.294467908,75.58979175,1,0,0,0,0,0,0,0,0,1,63,184,0,14,0,1,0,0,0,63,"c(305999.121080386, 2770235.88331005)",臺北捷運忠孝復興站_BL15_BR10,282.3409714,2598.136048,3943.592839,44
