土地位置建物門牌,緯度,經度,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,村里,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,towncode,MASTER_UP_rate,BACHELOR_UP_rate,Sex_ratio,popdense,Dependency_ratio,Old_ratio,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age,time_index,nomi_address
臺北市中山區中山北路二段５９巷４５號十樓,25.0559699791744,121.524539972434,11000000.0,292631.0,0.0,0.0,63000,中山區,房地(土地+建物),中山里,4.26,商,,,1120421,土地1建物1車位0,十層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880928,37.59,1,1,1,有,有,,,RPQOMLMJNHIGFCA27DA,25.42,0.0,4.19,有,364.0,2023-04-21,53,21.301035403256,20.1096126531642,22.7088650467638,9.85190165067537,43.400578695988,63000040006.0,0.146443514644351,0.507402639201802,72.54,40283.7,42.449592440487,30.9523809457417,0,0,0,0,0,0,1,0,0,1,83,76,0,5,2,1,0,3,0,83,"c(121.524539972434, 25.0559699791744)",臺北捷運雙連站_R12,447.436587720416,1292.25255103778,1194.3543326463,24,1,
臺北市中山區中山北路二段５９巷４５號十樓之１３,25.0559699791744,121.524539972434,12880000.0,267553.0,0.0,0.0,63000,中山區,房地(土地+建物),中山里,5.75,商,,,1120203,土地1建物1車位0,十層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880928,48.14,1,1,1,有,有,,陽台外推；夾層；,RPOPMLOKLHIGFCA27DA,34.31,0.0,2.94,有,,2023-02-03,54,17.3859703835473,16.4933426889343,18.9281936445391,0.0,43.8574952184601,63000040006.0,0.146443514644351,0.507402639201802,72.54,40283.7,42.449592440487,30.9523809457417,0,0,0,0,0,0,1,0,0,1,83,76,0,5,2,1,0,3,0,83,"c(121.524539972434, 25.0559699791744)",臺北捷運雙連站_R12,447.436587720416,1292.25255103778,1194.3543326463,24,1,
臺北市中山區中山北路二段６２巷３５號四樓之２,25.0567499990839,121.520929970555,16400000.0,291986.0,7.44,2300000.0,63000,中山區,房地(土地+建物)+車位,民安里,8.14,商,,,1120225,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070726,55.73,1,1,1,有,無,升降機械,,RPRNMLLLLHIGFCA17DA,18.1,0.0,9.78,有,,2023-02-25,58,14.2499679382345,13.4923252262897,14.9923252262897,0.0,61.8171943795526,63000040004.0,0.147832817337461,0.531475748194014,88.09,18874.17,59.3226646597236,42.6870115211436,0,0,0,0,0,1,0,0,0,2,76,87,0,8,2,1,0,6,0,76,"c(121.520929970555, 25.0567499990839)",臺北捷運雙連站_R12,118.675104305348,1150.00107144505,1081.69960449874,5,1,
臺北市中山區中山北路二段６５巷２弄１７號三樓,25.0567300082449,121.524569979647,15000000.0,179019.0,0.0,0.0,63000,中山區,房地(土地+建物),中山里,26.5,商,,,1120326,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,560324,83.79,3,2,2,有,無,,,RPOOMLRLMHIGFCA67DA,83.79,0.0,0.0,無,,2023-03-26,59,16.9741088154543,16.289199557724,18.475706363974,0.864861686890579,36.3165688704544,63000040006.0,0.146443514644351,0.507402639201802,72.54,40283.7,42.449592440487,30.9523809457417,0,0,0,0,0,0,1,0,0,1,82,70,0,7,3,1,0,3,0,82,"c(121.524569979647, 25.0567300082449)",臺北捷運雙連站_R12,419.702692172934,1356.45140644544,1262.13529394183,56,1,
臺北市中山區中山北路二段７２巷１９號七樓,25.057099985451,121.521470016577,23350000.0,306632.0,12.58,0.0,63000,中山區,房地(土地+建物)+車位,民安里,13.28,商,,,1120302,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1011122,76.15,1,2,1,有,有,塔式車位,陽台外推；其他增建；,RPPPMLLLLHIGFCA17DA,26.16,5.67,13.6,有,828.0,2023-03-02,60,16.5379177326472,15.230680178607,18.0858394314984,0.0,86.0390089648799,63000040004.0,0.147832817337461,0.531475748194014,88.09,18874.17,59.3226646597236,42.6870115211436,0,0,0,0,0,1,0,0,0,1,72,76,0,10,1,1,0,6,0,72,"c(121.521470016577, 25.057099985451)",臺北捷運雙連站_R12,117.277033953062,1209.81602884064,1138.38347572447,11,1,
臺北市中山區中山北路二段７７巷２０號十一樓之１,25.0573400012485,121.524790004606,49786000.0,332727.0,0.0,0.0,63000,中山區,房地(土地+建物),中山里,15.22,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1120517,土地1建物1車位0,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120308,149.63,3,2,2,有,有,,,RPWOMLKMNHIGFCA97DA,79.2,10.42,7.64,有,,2023-05-17,64,27.533547059118,24.7066173289703,31.2176585847107,0.0,44.8565240688038,63000040006.0,0.146443514644351,0.507402639201802,72.54,40283.7,42.449592440487,30.9523809457417,0,0,0,0,0,0,1,0,0,1,85,74,0,7,2,1,0,4,0,85,"c(121.524790004606, 25.0573400012484)",臺北捷運雙連站_R12,428.438801743481,1422.16351731332,1329.5259426536,0,1,
臺北市中山區中山北路二段７７巷２０號十三樓,25.0573400012485,121.524790004606,52242000.0,332745.0,21.66,2500000.0,63000,中山區,房地(土地+建物)+車位,中山里,15.31,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1120524,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120308,171.15,3,2,2,有,有,升降機械,,RPPNMLLMNHIGFCA27DA,79.4,9.91,7.64,有,,2023-05-24,65,23.7599495060105,21.2588061475873,26.3177510503566,5.12753364833392,43.883539170155906,63000040006.0,0.146443514644351,0.507402639201802,72.54,40283.7,42.449592440487,30.9523809457417,0,0,0,0,0,0,1,0,0,1,85,74,0,7,2,1,0,4,0,85,"c(121.524790004606, 25.0573400012484)",臺北捷運雙連站_R12,428.438801743481,1422.16351731332,1329.5259426536,0,1,
臺北市中山區中山北路二段９３巷５號九樓,25.0594200124309,121.523559960315,46500000.0,172920.0,0.0,0.0,63000,中山區,房地(土地+建物)+車位,聚盛里,34.11,商,,,1120510,土地1建物1車位2,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860718,268.91,2,3,2,有,有,升降平面,,RPRNMLLMNHIGFCA57EA,116.3,27.13,15.5,有,,2023-05-10,70,22.2771224318874,19.7470173206068,25.555033920923,0.0,52.1297534464237,63000040007.0,0.105691056910569,0.433333333333333,73.66,33123.43,45.676274927688,35.4028085604572,0,0,0,0,0,0,0,0,0,0,77,79,0,10,2,2,0,7,0,77,"c(121.523559960315, 25.0594200124309)",臺北捷運雙連站_R12,352.719169895965,1537.74445450621,1460.87877776664,26,1,
臺北市中山區五常街１１巷５號十樓之１,25.0646299938972,121.537850015582,37500000.0,242891.0,35.12,0.0,63000,中山區,房地(土地+建物)+車位,行孝里,18.17,住,,,1120403,土地2建物1車位1,十層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,154.39,3,2,2,有,有,坡道平面,,RPWPMLPLNHIGFCA48DA,70.05,6.18,4.42,有,653.0,2023-04-03,72,22.6334462950748,19.0112980454996,26.762993175532,0.0,44.448778471804495,63000040026.0,0.11131151765009,0.465601649059521,91.95,35251.62,43.3803763295093,29.6370967642348,0,1,0,0,0,1,1,0,0,0,44,33,0,9,1,1,1,2,3,45,"c(121.537850015582, 25.0646299938972)",臺北捷運行天宮站_O09,672.253725199336,2929.57463873162,2821.62261534743,4,1,
臺北市中山區五常街５３巷１９號四樓,25.0653199921666,121.539709959896,18880000.0,186820.0,0.0,0.0,63000,中山區,房地(土地+建物),行仁里,24.26,住,,,1120228,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680723,101.06,3,2,2,有,無,,陽台外推；其他增建；,RPRNMLRJLHIGFCA57DA,91.76,0.0,9.3,無,,2023-02-28,73,20.1456281662106,15.8628414122719,25.9454526147094,0.0,39.584540264235294,63000040025.0,0.0919489661240651,0.413697023023904,87.98,38492.19,47.8082191687264,33.3463796412238,0,0,0,0,0,1,1,0,0,0,29,23,0,8,1,1,1,1,1,30,"c(121.539709959896, 25.0653199921666)",臺北捷運中山國中站_BR12,663.682728645056,3122.76102081761,3013.29281379857,44,1,
臺北市中山區五常街５３巷４１號四樓,25.066530003709,121.539729992645,16000000.0,169133.0,0.0,0.0,63000,中山區,房地(土地+建物),行仁里,25.4,住,,,1120207,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670410,94.6,4,2,1,有,無,,親友、員工、共有人或其他特殊關係間之交易；,RPQOMLKMLHIGFCA17DA,88.59,0.0,6.01,無,,2023-02-07,74,18.6946667293707,17.1659405764293,21.236399224764,0.5,51.6564088602568,63000040025.0,0.0919489661240651,0.413697023023904,87.98,38492.19,47.8082191687264,33.3463796412238,0,0,0,0,0,1,1,0,0,0,19,14,0,5,1,1,1,1,0,20,"c(121.539729992645, 25.066530003709)",臺北捷運中山國中站_BR12,769.281216269377,3210.57541937721,3103.41424960655,45,1,
臺北市中山區伊通街１２９號十一樓之２,25.0543800159611,121.534939986437,11150000.0,287742.0,0.0,0.0,63000,中山區,房地(土地+建物),中央里,4.78,商,,,1120228,土地1建物1車位0,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,911029,38.75,1,1,1,有,有,,3建築物含有：內梯增建陽台外推；夾層；其他增建；,RPXNMLRJMHIGFCA38EA,24.18,0.38,2.51,有,,2023-02-28,75,20.1540523310794,16.0279793103686,25.8632315327164,0.0,39.5752219439713,63000040033.0,0.155464824120603,0.563756281407035,87.73,14642.91,53.7357534597992,32.925284916452,1,0,0,0,0,0,0,0,0,0,58,51,0,8,1,2,0,1,0,58,"c(121.534939986437, 25.0543800159611)",臺北捷運松江南京站_G15_O08,304.100940304733,2083.98784696659,1958.31527863059,21,1,
臺北市中山區伊通街１９巷１９號,25.0489700003755,121.53556997028,21800000.0,230981.0,0.0,0.0,63000,中山區,房地(土地+建物),朱園里,18.4,都市：其他:第三種住宅區。,,,1120314,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720525,94.38,1,1,1,有,無,,其他增建；,RPQOMLLMLHIGFCA27DA,59.45,34.93,0.0,無,,2023-03-14,76,18.3569542885703,14.5014302837002,21.8598009394346,0.0,42.4343913726593,63000040036.0,0.178653113087675,0.603303684879288,82.25,16103.83,50.540540523466,32.9054053942887,0,0,0,0,0,2,1,0,0,0,45,43,0,6,0,2,0,0,0,45,"c(121.53556997028, 25.0489700003755)",臺北捷運松江南京站_G15_O08,465.712685624262,2010.62199241872,1880.91868599095,40,1,
臺北市中山區伊通街１９巷２５號四樓,25.0489800167498,121.53576996249,12060000.0,270222.0,0.0,0.0,63000,中山區,房地(土地+建物),朱園里,10.63,住,,,1120415,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,970424,44.63,1,1,1,有,無,,陽台外推；其他增建；,RPOOMLPLNHIGFCA57DA,20.11,4.41,2.79,有,,2023-04-15,77,22.5826463785795,19.9363762349397,25.1308110910818,13.1187663066387,81.0266347283607,63000040036.0,0.178653113087675,0.603303684879288,82.25,16103.83,50.540540523466,32.9054053942887,0,0,0,0,0,2,1,0,0,0,47,42,0,7,1,2,0,0,0,47,"c(121.535769962489, 25.0489800167498)",臺北捷運松江南京站_G15_O08,476.907872003454,2030.8262155838,1901.12441254598,15,1,
臺北市中山區伊通街１９巷３６號三樓,25.0487899990048,121.535789995238,19500000.0,230415.0,0.0,0.0,63000,中山區,房地(土地+建物),朱園里,27.0,商,,,1120307,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,570930,84.63,1,2,1,有,無,,陽台外推；其他增建；,RPWNMLNLLHIGFCA87DA,76.84,0.0,7.79,無,,2023-03-07,78,20.2422713183876,16.1985558618523,25.6474352106483,0.0,48.7311972093053,63000040036.0,0.178653113087675,0.603303684879288,82.25,16103.83,50.540540523466,32.9054053942887,0,0,0,0,0,2,2,0,0,0,44,41,0,7,1,2,0,0,0,44,"c(121.535789995238, 25.0487899990048)",臺北捷運松江南京站_G15_O08,494.90658767715,2031.27889510474,1901.6523898539,55,1,
臺北市中山區八德路二段１００號四樓之１,25.0457599829164,121.536080009088,65000000.0,229698.0,53.3,0.0,63000,中山區,房地(土地+建物)+車位,埤頭里,22.63,住,,,1120412,土地2建物1車位2,四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1010905,282.98,3,2,2,有,有,坡道平面,,RPPNMLPJNHIGFCA47EA,130.73,9.02,12.53,有,,2023-04-12,79,22.6795051551439,21.0116750386276,27.4262907587303,0.802840001709884,52.7289856942118,63000040037.0,0.14668498797664,0.517347990381312,92.38,17477.64,50.2158273140452,37.122302140468896,0,0,0,0,1,2,2,0,0,0,21,34,0,3,0,2,0,0,0,21,"c(121.536080009088, 25.0457599829164)",臺北捷運忠孝新生站_BL14_O07,508.948427211876,2064.94882190344,1938.46856198954,11,1,
臺北市中山區八德路二段１７４巷１５弄３號,25.0450800010213,121.538530039386,18600000.0,283753.0,0.0,0.0,63000,中山區,房地(土地+建物),埤頭里,22.75,住,,,1120417,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,571009,65.55,1,1,1,有,無,,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPSNMLKLMHIGFCA27DA,65.55,0.0,0.0,無,,2023-04-17,80,24.8078585127426,20.7329968633867,30.3424672414793,0.0,85.9474978247343,63000040037.0,0.14668498797664,0.517347990381312,92.38,17477.64,50.2158273140452,37.122302140468896,0,0,0,0,1,0,2,0,0,0,26,46,0,9,1,1,1,1,0,27,"c(121.538530039386, 25.0450800010213)",臺北捷運忠孝新生站_BL14_O07,640.008731411022,2318.76320866861,2192.96240962653,55,1,
臺北市中山區八德路二段２６７巷９弄２號五樓,25.0473700207879,121.541439984712,8500000.0,100402.0,0.0,0.0,63000,中山區,房地(土地+建物),朱崙里,22.54,商,,,1120314,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,701223,84.66,3,2,1,有,無,,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPOOMLRKLHIGFCA47DA,64.17,16.75,3.74,無,,2023-03-14,82,18.2966211137398,14.4724972583275,21.7723311425817,0.0,42.3247517762729,63000040038.0,0.173033707865169,0.562546816479401,82.02,23156.21,49.82260514454,33.5529650108703,0,0,0,0,0,2,2,0,0,1,40,55,0,14,2,1,0,4,0,40,"c(121.541439984712, 25.0473700207879)",臺北捷運南京復興站_BR11_G16,582.302688120066,2596.59433140142,2467.94725090711,42,1,
臺北市中山區八德路二段３３２巷１６號三樓,25.0466500153051,121.543260031167,16880000.0,202738.0,0.0,0.0,63000,中山區,房地(土地+建物),埤頭里,35.33,商,,,1120419,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,560717,83.26,6,0,1,有,無,,,RPPNMLTLNHIGFCA97DA,83.26,0.0,0.0,無,,2023-04-19,83,24.4077423857444,22.5647541175709,28.8095166954397,22.9842893056824,56.2544244502356,63000040037.0,0.14668498797664,0.517347990381312,92.38,17477.64,50.2158273140452,37.122302140468896,0,0,0,0,0,2,2,0,0,1,42,69,0,19,2,2,0,5,0,42,"c(121.543260031167, 25.0466500153051)",臺北捷運南京復興站_BR11_G16,602.875642701615,2781.87650256457,2653.78889472999,56,1,
臺北市中山區北安路４５８巷４１弄６８號三樓,25.0793100172092,121.546840025832,43500000.0,470726.0,40.91,3300000.0,63000,中山區,房地(土地+建物)+車位,永安里,15.43,住,,,1120313,土地1建物1車位1,三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110419,126.31,2,1,1,有,有,坡道平面,,RPWPMLQLMHIGFCA48DA,49.65,0.0,4.66,有,,2023-03-13,84,14.5469863061957,13.4849398970786,15.4604817243578,0.515361646165743,48.2322663155933,63000040016.0,0.199924461790256,0.637164799194259,84.67,27225.17,51.3845649596289,28.8546616370876,0,0,0,0,1,0,0,0,0,0,22,35,0,10,1,3,0,2,1,22,"c(121.546840025832, 25.0793100172092)",臺北捷運大直站_BR14,28.3106080929893,4599.16505095463,4621.2697305193,1,1,
臺北市中山區北安路４５８巷４１弄７０號八樓,25.079339982513,121.54688000751,43350000.0,469244.0,40.91,3300000.0,63000,中山區,房地(土地+建物)+車位,永安里,15.43,住,,,1120206,土地1建物1車位1,八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110419,126.26,0,0,0,無,有,坡道平面,,RPWNMLQKLHIGFCA08DA,49.65,0.0,4.61,有,,2023-02-06,85,17.540586391708,15.3486406010519,21.7150001101452,14.3480164896643,48.0172642763168,63000040016.0,0.199924461790256,0.637164799194259,84.67,27225.17,51.3845649596289,28.8546616370876,0,0,0,0,1,0,0,0,0,0,22,36,0,10,1,3,0,2,1,22,"c(121.54688000751, 25.079339982513)",臺北捷運大直站_BR14,28.3656139339962,4598.79537535108,4626.41607739098,1,1,
臺北市中山區北安路４７６巷１４號二樓,25.0792199955691,121.544979997699,12680000.0,200824.0,0.0,0.0,63000,中山區,房地(土地+建物),永安里,19.75,商,,,1120326,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,630118,63.14,2,2,1,有,無,,其他增建；,RPPOMLSKMHIGFCA77DA,54.52,0.0,8.62,無,,2023-03-26,86,16.8642456877134,16.199322700609,18.2922109205107,0.845186300163881,37.334719657015,63000040016.0,0.199924461790256,0.637164799194259,84.67,27225.17,51.3845649596289,28.8546616370876,0,0,0,0,1,0,0,0,0,0,15,19,0,5,1,2,0,1,1,15,"c(121.544979997699, 25.0792199955691)",臺北捷運大直站_BR14,174.683723428803,4588.04041121125,4493.43992550092,49,1,
臺北市中山區北安路５５４巷４７號三樓,25.0800899952092,121.550120032183,41500000.0,271544.0,0.0,0.0,63000,中山區,房地(土地+建物)+車位,永安里,39.21,住,,,1120319,土地1建物1車位1,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,871208,152.83,2,2,2,有,有,升降平面,陽台外推；其他增建；,RPQNMLKMLHIGFCA07DA,85.52,3.73,9.22,有,1427.0,2023-03-19,87,20.202548308151,18.0803278958997,22.4309947124984,0.0,42.7470511096994,63000040016.0,0.199924461790256,0.637164799194259,84.67,27225.17,51.3845649596289,28.8546616370876,0,0,0,0,0,0,1,0,0,0,27,46,0,11,0,2,0,2,0,27,"c(121.550120032183, 25.0800899952092)",臺北捷運大直站_BR14,352.722415692509,4443.9427622495,4906.349651983151,25,1,
臺北市中山區北安路５８８巷３０弄４號九樓,25.0809400040102,121.550450027711,44000000.0,289726.0,82.0,5000000.0,63000,中山區,房地(土地+建物)+車位,永安里,40.47,住,,,1120421,土地1建物1車位2,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,831001,216.6,4,2,2,有,有,坡道平面,,RPQOMLPKNHIGFCA67DA,182.12,9.17,9.9,有,,2023-04-21,88,21.264328550692,20.0482619433925,22.9675678097866,8.3262672247362,43.1477193948585,63000040016.0,0.199924461790256,0.637164799194259,84.67,27225.17,51.3845649596289,28.8546616370876,0,0,0,0,0,0,1,0,0,0,27,46,0,11,0,1,0,2,0,27,"c(121.550450027711, 25.0809400040102)",臺北捷運大直站_BR14,411.556961408067,4495.96886656722,4998.09866633093,29,1,
臺北市中山區北安路５９５巷２３號五樓,25.082200013605,121.547319973608,30360000.0,272165.0,0.0,0.0,63000,中山區,房地(土地+建物),大直里,26.74,住,,,1120212,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,760117,111.55,3,2,2,有,無,,,RPVNMLLLKHIGFCA47DA,86.11,0.62,11.57,有,,2023-02-12,89,20.8853480563146,17.3985144418613,27.9618644061907,0.0,68.6624090571785,63000040014.0,0.185735512630015,0.607456436579765,87.92,13370.66,62.8534226073561,37.0349702312063,0,0,0,0,1,0,1,0,0,0,24,37,0,11,1,2,0,2,0,24,"c(121.547319973608, 25.082200013605)",臺北捷運大直站_BR14,303.798589881023,4804.65496129303,4898.59684074955,36,1,
臺北市中山區北安路５９５巷９號四樓,25.0822099880698,121.54806001184,4150000.0,150471.0,0.0,0.0,63000,中山區,房地(土地+建物),大直里,11.17,住,,,1120328,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660113,27.58,3,2,1,有,無,,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPOOMLLKMHIGFCA96DA,25.79,0.0,1.8,無,1059.0,2023-03-28,90,18.1685399857732,15.6485496380551,19.8670318307656,1.61594547557188,43.3599129601164,63000040014.0,0.185735512630015,0.607456436579765,87.92,13370.66,62.8534226073561,37.0349702312063,0,0,0,0,1,0,1,0,0,0,26,40,0,11,1,2,0,2,0,26,"c(121.54806001184, 25.0822099880698)",臺北捷運大直站_BR14,328.881411706114,4757.36656177824,4946.44392297488,46,1,
