土地位置建物門牌,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,lat,lng,nomi_address,村里,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,towncode,MASTER_UP_rate,BACHELOR_UP_rate,Sex_ratio,popdense,Dependency_ratio,Old_ratio,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age
臺北市中山區吉林路２１８巷３０號二樓,17500000,218069,0,0,63000,中山區,房地(土地+建物),34,住,NA,NA,1130710,土地2建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,550506,80.25,3,1,3,有,無,NA,NA,RPWNMLOKQHJGFCA48DA,80.25,0,0,無,NA,25.05881400083140,121.52919796366700,"28號, 吉林路218巷, 中庄里, 中山區, 朱厝崙, 臺北市, 104, 臺灣",中庄里,2024-07-10,56,28.324631395111900,26.086352474092800,33.95613383452260,39.04005495943660,38.67614590226550,63000040023,0.11965811965812000,0.47480881691408000,88.67,32933.92,51.3087354,40.20813622,0,0,0,0,0,0,1,0,0,0,70,67,0,11,1,1,0,3,0,70,"c(121.529197963667, 25.0588140008314)",臺北捷運行天宮站_O09,426.19646519744700,1848.599480551500,1744.269645907000,58
臺北市中山區吉林路２５４號五樓,23000000,219445,0,0,63000,中山區,房地(土地+建物),22.14,商,NA,NA,1130703,土地3建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,680823,104.81,4,0,4,有,有,NA,陽台外推；,RPRNMLQJQHJGFCA08DA,80.84,0,8.39,有,590,25.059919615769700,121.53012810346200,"254號, 吉林路, 中庄里, 中山區, 朱厝崙, 臺北市, 104, 臺灣",中庄里,2024-07-03,57,30.582596178903300,26.730207964433100,34.24884515190470,0,33.85794736915150,63000040023,0.11965811965812000,0.47480881691408000,88.67,32933.92,51.3087354,40.20813622,0,0,0,0,0,0,1,0,0,0,57,66,0,11,1,1,0,4,0,57,"c(121.530128103462, 25.0599196157697)",臺北捷運行天宮站_O09,297.8726752786720,2000.7403132116300,1897.3470778860600,45
臺北市中山區吉林路３９７號四樓,20200000,203138,0,0,63000,中山區,房地(土地+建物),17.6,住,NA,NA,1130723,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,711230,99.44,3,2,2,有,有,NA,陽台外推；,RPUNMLMKQHJGFCA08DA,73.09,0,17.42,有,NA,25.065806980741100,121.5305330332050,"Q Burger 中山吉林店, 吉林路393巷, 新喜里, 中山區, 下埤頭, 臺北市, 10470, 臺灣",新喜里,2024-07-23,58,29.842302588627100,27.78215575141590,32.60301020782820,25.43679620935160,18.47460480249070,63000040018,0.10256993404594000,0.45872185581078000,87.97,44286.93,48.98461537,35.29230768,1,1,0,0,0,1,0,0,0,0,47,38,0,12,0,2,2,2,0,49,"c(121.530533033205, 25.0658069807411)",臺北捷運中山國小站_O10,508.4561179624590,2517.8845220274700,2429.9804310441100,42
臺北市中山區吉林路４４７巷１２號三樓,19000000,191803,0,0,63000,中山區,房地(土地+建物),26.22,住,NA,NA,1130703,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,731016,99.06,3,2,2,有,無,NA,其他增建 : 前陽台外推陽台外推；其他增建；,RPTNMLPKQHJGFCA28DA,79.32,0,10.58,無,NA,25.067302018901000,121.53106402677100,"10號, 吉林路447巷, 新喜里, 中山區, 下埤頭, 臺北市, 104, 臺灣",新喜里,2024-07-03,59,30.886137790682600,26.675584679672800,34.578655401098100,0,34.58265608911320,63000040018,0.10256993404594000,0.45872185581078000,87.97,44286.93,48.98461537,35.29230768,1,1,0,0,0,2,0,0,0,0,34,24,0,5,0,0,2,2,0,36,"c(121.531064026771, 25.067302018901)",臺北捷運中山國小站_O10,663.7012977185900,2683.4858439571400,2597.485090320290,40
臺北市中山區四平街１０７號四樓之５,12638000,309983,0,0,63000,中山區,房地(土地+建物),9.75,住,NA,NA,1130716,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,900827,40.77,1,1,1,有,有,NA,陽台外推；,RPWOMLNLQHJGFCA58DA,20.86,0.81,3.28,有,609,25.05373498660220,121.53580701050200,"107號, 四平街, 中央里, 中山區, 朱厝崙, 臺北市, 104, 臺灣",中央里,2024-07-16,60,31.577156505990500,28.744889962098800,35.70399162793700,0.5276041518867800,33.194661904929500,63000040033,0.16058621764889300,0.5715622076707200,86.94,14964.56,57.31191883,35.54522399,1,0,0,0,0,0,0,0,0,0,61,46,0,9,1,1,0,0,0,61,"c(121.535807010502, 25.0537349866022)",臺北捷運松江南京站_G15_O08,331.81537671708000,2141.676981482560,2014.5909388537800,23
臺北市中山區四平街１３８號十四樓之１,29650000,275200,0,0,63000,中山區,房地(土地+建物),19.66,住,NA,NA,1130706,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,720620,107.74,3,2,1,有,有,NA,NA,RPUOMLNLPHJGFCA28DA,77.53,0,13,有,NA,25.05340700273100,121.536293999076,"138號, 四平街, 中央里, 中山區, 朱厝崙, 臺北市, 104, 臺灣",中央里,2024-07-06,61,30.59807775588570,28.291596289741400,34.80108965001480,6.193274494918060,33.76018887947730,63000040033,0.16058621764889300,0.5715622076707200,86.94,14964.56,57.31191883,35.54522399,1,0,0,0,0,0,0,0,0,0,65,45,0,10,1,1,0,0,0,65,"c(121.536293999076, 25.0534070027309)",臺北捷運松江南京站_G15_O08,363.3733624995140,2177.1164266705200,2049.4300179559200,41
臺北市中山區天祥路１６號六樓,26600000,318146,19.43,2300000,63000,中山區,房地(土地+建物)+車位,14.15,商,NA,NA,1130720,土地2建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050914,95.81,1,1,1,有,有,其他,夾層；,RPOOMLTLPHJGFCA28DA,36.88,4.45,5.57,有,NA,25.06093722072470,121.52094329778200,"威堡今綻, 16, 天祥路, 集英里, 中山區, 雙連, 臺北市, 10365, 臺灣",集英里,2024-07-20,66,32.06465377375050,29.324887801357500,35.44265642571110,0,31.28477505057600,63000040008,0.13080724876441500,0.5210873146622730,79.87,20154.39,55.76199955,34.26233134,0,0,0,0,0,0,0,0,0,0,61,86,0,10,0,2,0,8,0,61,"c(121.520943297782, 25.0609372207247)",臺北捷運民權西路站_O11_R13,235.82068517946900,1577.0827886625600,1522.893176160880,8
臺北市中山區天祥路８０號八樓之３,15300000,279299,0,0,63000,中山區,房地(土地+建物),5.26,商,NA,NA,1130727,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,931203,54.78,1,1,1,有,有,NA,陽台外推；夾層；,RPSOMLPKQHJGFCA28DA,32.44,0.92,4.14,有,NA,25.063965979527700,121.52052898030800,"82號, 天祥路, 集英里, 中山區, 雙連, 臺北市, 104, 臺灣",集英里,2024-07-27,67,29.427649651073300,26.686326826457,31.676629831725300,0,35.81550895892750,63000040008,0.13080724876441500,0.5210873146622730,79.87,20154.39,55.76199955,34.26233134,1,0,0,0,1,0,0,0,0,0,45,52,0,6,0,2,0,5,0,45,"c(121.520528980308, 25.0639659795277)",臺北捷運民權西路站_O11_R13,186.1303140241730,1885.2982757439200,1840.1438087627300,20
臺北市中山區天祥路８０號四樓之３,16680000,304491,0,0,63000,中山區,房地(土地+建物),5.26,商,NA,NA,1130718,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,931203,54.78,4,2,1,有,有,NA,陽台外推；夾層；其他增建；,RPSNMLNJQHJGFCA87DA,32.44,0.92,4.14,有,NA,25.063965979527700,121.52052898030800,"82號, 天祥路, 集英里, 中山區, 雙連, 臺北市, 104, 臺灣",集英里,2024-07-18,68,31.789310200973100,28.602662249565300,35.21757260607980,0,47.90384758052860,63000040008,0.13080724876441500,0.5210873146622730,79.87,20154.39,55.76199955,34.26233134,1,0,0,0,1,0,0,0,0,0,45,52,0,6,0,2,0,5,0,45,"c(121.520528980308, 25.0639659795277)",臺北捷運民權西路站_O11_R13,186.1303140241730,1885.2982757439200,1840.1438087627300,20
臺北市中山區天祥路８２號八樓,17500000,351265,0,0,63000,中山區,房地(土地+建物),4.44,商,NA,NA,1130702,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,931203,49.82000000000000,2,2,1,有,有,NA,陽台外推；夾層；其他增建；,RPWOMLTKQHJGFCA09DA,27.36,0.77,4.14,有,NA,25.064099000331100,121.52049503360000,"1號, 天祥路86巷, 集英里, 中山區, 雙連, 臺北市, 104, 臺灣",集英里,2024-07-02,69,29.521616146747000,26.19081424527680,34.55428735544100,14.289278284943100,45.886753712633100,63000040008,0.13080724876441500,0.5210873146622730,79.87,20154.39,55.76199955,34.26233134,1,0,0,0,1,0,0,0,0,0,45,52,0,6,0,2,0,5,0,45,"c(121.5204950336, 25.0640990003311)",臺北捷運民權西路站_O11_R13,196.5522532988520,1898.6629415311200,1853.9416711510800,20
臺北市中山區天祥路８６巷６弄１０號四樓,10350000,140282,0,0,63000,中山區,房地(土地+建物),28,商,NA,NA,1130718,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,570207,73.78,2,1,1,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPTNMLKMPHJGFCA87DA,73.78,0,0,無,NA,25.063876502711300,121.51994568366600,"8號, 天祥路86巷6弄, 集英里, 中山區, 雙連, 臺北市, 104, 臺灣",集英里,2024-07-18,70,31.797859189248600,28.61321263977480,35.22411824945700,0,48.597893910468700,63000040008,0.13080724876441500,0.5210873146622730,79.87,20154.39,55.76199955,34.26233134,1,0,0,0,1,0,0,0,0,0,44,53,0,5,0,2,0,5,0,44,"c(121.519945683666, 25.0638765027113)",臺北捷運民權西路站_O11_R13,150.36495992647800,1861.3284852103400,1819.8378640571300,56
臺北市中山區安東街１６巷１８弄４號三樓,22700000,217871,0,0,63000,中山區,房地(土地+建物),30.75,住,NA,NA,1130730,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,591009,104.19,2,2,1,有,無,NA,NA,RPXNMLLLQHJGFCA38DA,92.7,0,11.49,無,NA,25.045162981862700,121.5407209850570,"2號, 安東街16巷18弄, 埤頭里, 中山區, 中崙, 臺北市, 104, 臺灣",埤頭里,2024-07-30,71,29.739545896889900,27.754540000431800,32.44552284139730,0,22.43500242160640,63000040037,0.1510470305526950,0.5248884311706150,90.97,17829.2,52.87081337,39.37799041,0,0,0,0,1,0,2,0,0,4,38,67,0,14,1,1,1,1,0,39,"c(121.540720985057, 25.0451629818627)",臺北捷運南京復興站_BR11_G16,834.1571091501910,2537.5003677591500,2411.238278404210,54
臺北市中山區安東街１９號三樓之５、三樓之６,19000000,312295,0,0,63000,中山區,房地(土地+建物),12.52,住,NA,NA,1130731,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,700905,60.84,3,2,1,有,無,NA,陽台外推；,RPPNMLOJRHJGFCA87EA,38.33,0,7.1,有,750,25.04517098658030,121.5423840384660,"19號, 安東街, 埤頭里, 中山區, 中崙, 臺北市, 104, 臺灣",埤頭里,2024-07-31,72,29.10005132922260,27.23035487168130,33.506879816942500,15.66183449226090,29.655554270675800,63000040037,0.1510470305526950,0.5248884311706150,90.97,17829.2,52.87081337,39.37799041,0,0,0,0,0,2,1,0,0,5,46,97,0,20,1,2,1,2,0,47,"c(121.542384038466, 25.0451709865803)",臺北捷運南京復興站_BR11_G16,780.087055054799,2704.3897032794000,2577.910371485500,43
臺北市中山區建國北路二段３５號七樓之６,21800000,278345,0,0,63000,中山區,房地(土地+建物),9.7,住,NA,NA,1130712,土地5建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,770524,78.32,3,2,1,有,有,NA,NA,RPPNMLLLQHJGFCA67EA,50.2,0.21,4.99,有,539,25.05529301476450,121.53726495874000,"威能汽車百貨, 建國北路二段33巷, 朱馥里, 中山區, 朱厝崙, 臺北市, 104075, 臺灣",朱馥里,2024-07-12,74,30.791518788360700,27.507042736779000,35.43920149931500,0.4154930833127670,35.776390150758800,63000040034,0.1336452400325470,0.5134255492270140,84.35,30743.57,53.99281568,35.83862945,1,1,0,0,0,0,0,0,0,0,53,41,0,10,1,1,0,1,0,53,"c(121.53726495874, 25.0552930147645)",臺北捷運松江南京站_G15_O08,548.0421429855530,2339.3133397105500,2213.7363885288100,36
臺北市中山區建國北路二段３５號十二樓之７,12600000,248619,0,0,63000,中山區,房地(土地+建物),5.96,住,NA,NA,1130717,土地5建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,770524,50.68,2,1,1,有,有,NA,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLLLQHJGFCA77EA,31.36,0.15,4.81,有,567,25.05529301476450,121.53726495874000,"威能汽車百貨, 建國北路二段33巷, 朱馥里, 中山區, 朱厝崙, 臺北市, 104075, 臺灣",朱馥里,2024-07-17,75,31.330828744151500,27.320892506222700,35.14178101471040,0,38.13115516543080,63000040034,0.1336452400325470,0.5134255492270140,84.35,30743.57,53.99281568,35.83862945,1,1,0,0,0,0,0,0,0,0,53,41,0,10,1,1,0,1,0,53,"c(121.53726495874, 25.0552930147645)",臺北捷運松江南京站_G15_O08,548.0421429855530,2339.3133397105500,2213.7363885288100,36
臺北市中山區建國北路二段８５號十三樓,24050000,206775,0,0,63000,中山區,房地(土地+建物),14.8,商,NA,NA,1130729,土地1建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,711118,116.31,3,2,2,有,有,NA,陽台外推；,RPPNMLOKQHJGFCA87EA,80.54,0,16.16,有,NA,25.05838698477410,121.53737098981500,"中興保全, 建國北路二段, 江山里, 中山區, 朱厝崙, 臺北市, 10491, 臺灣",江山里,2024-07-29,76,30.5876337827448,28.254288626476400,33.980408298945500,0,16.65533165811720,63000040029,0.16116085211485000,0.5615930842852730,88.13,35893.3,57.66120217,41.59562841,1,0,0,0,0,0,0,0,0,0,44,60,0,14,1,1,0,1,2,44,"c(121.537370989815, 25.0583869847741)",臺北捷運行天宮站_O09,494.4112124094390,2495.2685241042900,2374.9992246376600,42
臺北市中山區復興北路１９２號八樓之１,23880000,281936,0,0,63000,中山區,房地(土地+建物),16.19,住,NA,NA,1130703,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,750609,84.7,2,1,1,有,有,NA,NA,RPUOMLSKPHJGFCA68DA,65.97,0,5.58,有,NA,25.055620202354900,121.5436589259390,"192號, 復興北路, 龍洲里, 中山區, 中崙, 臺北市, 104, 臺灣",龍洲里,2024-07-03,79,30.21774702273350,26.49699207204990,34.18718364796860,0,35.390730029963700,63000040035,0.1817975487970950,0.6012256014525650,82.81,68720.14,55.95469254,42.58899675,1,1,0,0,0,0,0,0,0,0,58,87,0,13,0,1,0,1,0,58,"c(121.543658925939, 25.0556202023549)",臺北捷運南京復興站_BR11_G16,398.94543930476100,2959.5614609643100,2831.933567534350,38
臺北市中山區復興北路３５６之１號八樓,40000000,314812,0,0,63000,中山區,房地(土地+建物),17.89,商,NA,NA,1130713,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,700610,127.06,3,2,2,有,有,NA,陽台外推；,RPWNMLMKQHJGFCA28DA,97.63,0,13.86,有,527,25.06036800568010,121.54395899807300,"全家便利商店, 354, 復興北路, 江寧里, 中山區, 下埤頭, 臺北市, 105401, 臺灣",江寧里,2024-07-13,80,30.198280506628300,27.304889084261400,35.2877166763378,2.2357381524340400,40.55740357072740,63000040028,0.17378772465242500,0.5927433028145130,87.75,38439.84,59.14285713,40.42857142,0,0,0,0,0,0,0,0,0,0,59,71,0,17,1,3,1,0,0,60,"c(121.543958998073, 25.0603680056801)",臺北捷運中山國中站_BR12,44.63736418463320,3185.9763429802300,3063.700931030530,43
臺北市中山區德惠街１２號九樓之２,25170000,320692,23.51,2000000,63000,中山區,房地(土地+建物)+車位,7.25,商,NA,NA,1130710,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121220,95.76,2,1,1,有,有,其他,NA,RPVOMLQJQHJGFCA58DA,42.64,0,4.32,有,NA,25.066561980669600,121.5237560130300,"10號, 德惠街, 晴光里, 中山區, 雙連, 臺北市, 104, 臺灣",晴光里,2024-07-10,82,28.410052962889400,26.24195193906370,33.98206254641510,35.5664269313272,40.47772838802930,63000040011,0.14442449630959500,0.533213644524237,71.44,50707.91,51.24079628,36.70575401,0,0,0,0,1,0,0,0,0,0,31,33,0,9,0,2,0,2,0,31,"c(121.52375601303, 25.0665619806696)",臺北捷運中山國小站_O10,514.3360176740760,2259.945853105780,2201.323786768910,1
臺北市中山區德惠街１２號九樓之５,19200000,291032,23.51,2000000,63000,中山區,房地(土地+建物)+車位,5.91,商,NA,NA,1130710,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121220,82.61,1,1,1,有,有,其他,NA,RPQNMLRJQHJGFCA08DA,35.04,0,3.38,有,NA,25.066561980669600,121.5237560130300,"10號, 德惠街, 晴光里, 中山區, 雙連, 臺北市, 104, 臺灣",晴光里,2024-07-10,83,28.410052962889400,26.24195193906370,33.98206254641510,35.5664269313272,40.47772838802930,63000040011,0.14442449630959500,0.533213644524237,71.44,50707.91,51.24079628,36.70575401,0,0,0,0,1,0,0,0,0,0,31,33,0,9,0,2,0,2,0,31,"c(121.52375601303, 25.0665619806696)",臺北捷運中山國小站_O10,514.3360176740760,2259.945853105780,2201.323786768910,1
臺北市中山區德惠街１２號二樓之５,17000000,287599,0,0,63000,中山區,房地(土地+建物),5.82,商,NA,NA,1130721,土地1建物1車位0,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121220,59.11,1,1,1,有,有,NA,NA,RPUOMLQJQHJGFCA48DA,35.04,0,3.38,有,NA,25.066561980669600,121.5237560130300,"10號, 德惠街, 晴光里, 中山區, 雙連, 臺北市, 104, 臺灣",晴光里,2024-07-21,84,31.933059508911900,29.37659423894440,34.76928459976130,0,24.592111828227800,63000040011,0.14442449630959500,0.533213644524237,71.44,50707.91,51.24079628,36.70575401,0,0,0,0,1,0,0,0,0,0,31,33,0,9,0,2,0,2,0,31,"c(121.52375601303, 25.0665619806696)",臺北捷運中山國小站_O10,514.3360176740760,2259.945853105780,2201.323786768910,1
臺北市中山區德惠街１２號四樓之１,23150000,320282,0,0,63000,中山區,房地(土地+建物),7.16,商,NA,NA,1130803,土地1建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121220,72.28,2,1,1,有,有,NA,NA,RPQOMLKLQHJGFCA67DA,42.98,0,4,有,NA,25.066561980669600,121.5237560130300,"10號, 德惠街, 晴光里, 中山區, 雙連, 臺北市, 104, 臺灣",晴光里,2024-08-03,85,32.10844333084870,28.330715400238700,36.64266442135090,0,52.27524410137480,63000040011,0.14442449630959500,0.533213644524237,71.44,50707.91,51.24079628,36.70575401,0,0,0,0,1,0,0,0,0,0,31,33,0,9,0,2,0,2,0,31,"c(121.52375601303, 25.0665619806696)",臺北捷運中山國小站_O10,514.3360176740760,2259.945853105780,2201.323786768910,1
臺北市中山區敬業三路１６２巷７１號四樓,34200000,219978,0,0,63000,中山區,房地(土地+建物)+車位,47.09,住,NA,NA,1130804,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,890628,155.47,3,2,2,有,有,坡道平面,陽台外推；,RPTOMLNLQHJGFCA28DA,77.63,0,8.1,有,NA,25.078466001468900,121.5593210149370,"71號, 敬業三路162巷, 金泰里, 中山區, 下塔悠, 臺北市, 104, 臺灣",金泰里,2024-08-04,89,31.59872327780520,28.52279737110360,36.153271922629000,0,54.38578322229930,63000040041,0.18868192805346200,0.6054315370396700,91.74,7419.02,42.18452483,21.74138826,0,0,0,0,0,1,0,0,0,0,14,14,0,2,0,1,0,1,0,14,"c(121.559321014937, 25.0784660014689)",臺北捷運劍南路站_BR15,820.702020425051,3760.974761716790,5466.402793743160,24
